UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,age,Employment.Type,DaysSincedisbursal,State_ID,Employee_code_ID,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,NO.OF_INQUIRIES,loan_default
453421,48903,65000,77.85,135,23003,86,29,Salaried,620,4,1823,769,B-Very Low Risk,4,3,1,73602,151255,90073,0,0,0,0,0,0
594070,58159,74400,79.84,135,23003,49,49,Salaried,559,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
557879,52003,69000,77.83,135,23003,86,45,Salaried,753,4,1823,687,E-Low Risk,1,1,0,1529965,1768000,1768000,17256,0,0,0,0,0
464472,48603,66400,75.75,135,23003,49,27,Salaried,616,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
464724,53359,65000,84.77,135,23003,86,30,Salaried,616,4,1823,733,D-Very Low Risk,4,3,0,0,57421,57421,0,0,0,0,0,0
448932,64382,74000,89.86,135,23003,86,36,Salaried,621,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,0
632748,63413,72000,89.86,135,23003,86,30,Salaried,553,4,1823,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,1
438994,56659,65000,89.85,135,23003,86,46,Salaried,627,4,1823,572,I-Medium Risk,5,3,1,58772,122980,122980,3760,0,0,0,0,1
457915,64669,74000,89.86,135,23003,86,27,Salaried,618,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
492180,56413,65000,89.85,135,23003,86,38,Salaried,693,4,1823,706,D-Very Low Risk,1,1,0,94781,150000,150000,3383,0,0,0,0,0
544290,47949,69000,71.88,135,23003,86,23,Salaried,582,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
482129,56413,65000,89.85,135,23003,86,57,Salaried,610,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
546135,46949,75000,64.8,135,23003,86,43,Self employed,582,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
434141,59713,77000,79.87,135,23003,86,43,Salaried,541,4,1823,763,B-Very Low Risk,8,1,0,0,27000,27000,0,0,0,0,0,0
602858,63147,72000,89.86,135,23003,86,42,Salaried,557,4,1823,689,E-Low Risk,2,0,0,0,0,0,0,0,0,0,0,0
598170,53303,71000,76.76,135,23003,86,25,Salaried,558,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
460377,47649,65000,75.85,135,23003,86,47,Salaried,617,4,1823,783,B-Very Low Risk,6,2,0,1600067,1664831,1664831,16400,0,0,0,0,0
478090,51303,66400,79.82,135,23003,49,25,Salaried,611,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
556309,57113,74000,79.86,135,23003,51,37,Salaried,784,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
552924,58591,72000,84.86,135,23003,120,26,Salaried,580,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
536324,72523,92000,80.87,135,23003,86,37,Salaried,585,4,1823,699,E-Low Risk,13,5,0,38395,155805,155805,0,0,1,0,0,0
625501,58259,71000,83.8,135,23003,86,28,Salaried,554,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
467414,56659,65000,89.85,135,23003,86,45,Salaried,613,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,0
537153,48603,72000,69.86,135,23003,86,39,Salaried,584,4,1823,870,A-Very Low Risk,1,0,0,0,0,0,21273,0,0,0,0,1
446616,51078,66400,79.82,135,23003,49,57,Salaried,623,4,1823,616,H-Medium Risk,8,3,3,1010,42610,42610,2160,0,0,0,0,0
618175,52303,80000,66.88,135,23003,120,24,Salaried,555,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
544719,49303,78000,64.87,135,23003,86,26,Salaried,582,4,1823,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0
484812,56413,65000,89.85,135,23003,86,29,Salaried,610,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
449000,39494,75000,54.8,135,23003,120,49,Salaried,621,4,1823,774,B-Very Low Risk,3,2,0,0,42500,42500,0,0,0,0,0,1
449241,46349,74000,64.86,135,23003,86,26,Salaried,621,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
609456,56013,73000,78.77,135,23003,86,36,Salaried,556,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
571985,67582,95000,72.84,135,23003,86,33,Salaried,509,4,1823,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
496189,52422,62500,84.99,135,22839,86,30,Salaried,632,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
644569,61213,72500,85.52,135,22839,86,42,Salaried,550,4,367,646,G-Low Risk,17,2,0,42293,66490,66490,3072,0,2,0,0,0
488649,51803,64100,83.46,135,22839,45,37,Salaried,754,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
555608,57283,69000,84.45,135,22839,45,39,Salaried,784,4,367,756,C-Very Low Risk,4,2,0,34111,65000,51509,3050,0,1,0,0,0
442862,57300,66500,88.03,135,22839,86,54,Self employed,625,4,367,323,L-Very High Risk,5,4,1,866810,1242800,1242800,8017,0,0,1,0,0
456831,56300,66500,86.53,135,22839,86,24,Self employed,619,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
632888,54439,70500,78.27,135,22839,86,43,Self employed,552,4,367,659,F-Low Risk,3,3,0,1057414,956472,950854,12195,0,2,0,0,0
556352,79686,97000,83.51,135,22839,86,43,Self employed,784,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
612980,64213,76500,84.97,135,22839,120,38,Salaried,556,4,367,680,F-Low Risk,7,6,0,629840,660538,660538,10449,0,5,0,0,1
457519,51803,66500,79.7,135,22839,86,25,Salaried,618,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
437271,59259,67000,89.55,135,22839,86,45,Salaried,627,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
426860,42894,66500,66.17,135,22839,86,35,Salaried,633,4,367,763,B-Very Low Risk,1,1,0,400,17000,17000,1417,0,0,0,0,0
594063,58938,70500,85,135,22839,86,38,Self employed,559,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
493783,60297,69500,89.71,135,22839,45,41,Self employed,663,4,367,660,F-Low Risk,22,9,0,128796,224229,224229,11431,16807,9,0,1,0
593979,56300,68000,83.88,135,22839,45,33,Self employed,559,4,367,657,F-Low Risk,2,2,0,496117,562261,562261,4322,0,1,1,0,0
545201,59184,70500,85,135,22839,45,39,Salaried,582,4,367,307,L-Very High Risk,2,1,1,3793,5080,5080,0,0,0,0,0,1
487283,58259,74500,79.19,135,22839,120,47,Self employed,785,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
490601,57663,69000,85,135,22839,86,43,Self employed,724,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
465342,49803,66500,77.44,135,22839,86,29,Salaried,615,4,367,738,C-Very Low Risk,1,1,0,4690,14070,14070,2345,0,1,0,1,0
434772,58780,69500,85.64,135,22839,86,31,Salaried,511,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
644956,48849,72500,68.28,135,22839,86,37,Self employed,550,4,367,728,D-Very Low Risk,13,4,0,1504706,4337480,4337480,62157,0,2,0,0,0
449517,59259,69500,86.33,135,22839,86,34,Salaried,621,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
524024,53294,66500,81.94,135,22839,86,31,Self employed,589,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
576566,46790,69500,68.26,135,22839,86,33,Salaried,567,4,367,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0
460395,47849,66500,73.68,135,22839,86,37,Self employed,617,4,367,551,J-High Risk,1,1,0,1671786,1600000,1600000,15276,0,0,1,0,0
585963,54303,81000,67.9,135,22839,86,25,Salaried,563,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
519441,51999,69500,75.82,135,22839,86,39,Self employed,591,4,367,792,B-Very Low Risk,2,1,0,654250,800000,800000,11403,0,0,0,0,0
592887,60213,72500,84.14,135,22839,86,30,Salaried,560,4,367,734,D-Very Low Risk,8,3,0,146405,291600,285453,32510,0,1,0,0,0
630146,58259,70000,84.29,135,22839,51,35,Salaried,553,4,367,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0
557851,35439,69500,51.8,135,22839,86,38,Salaried,753,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
422331,61213,112000,55.8,135,22839,51,41,Salaried,725,4,367,738,C-Very Low Risk,2,2,0,180807,217990,217990,0,0,1,0,0,0
494976,58759,67500,88.89,135,22839,45,55,Self employed,663,4,367,714,D-Very Low Risk,17,3,0,68077,77618,103153,0,0,0,0,0,0
435384,55813,69500,82.45,135,22839,86,29,Salaried,628,4,367,571,I-Medium Risk,1,0,1,0,0,0,843,0,0,0,0,0
488531,57663,69000,85,135,22839,45,37,Salaried,754,4,367,630,H-Medium Risk,2,1,0,24130,40000,40000,2887,0,0,0,1,0
521464,56719,67600,85,135,22839,45,30,Salaried,590,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
568110,61947,74600,84.45,135,22839,86,39,Salaried,570,4,367,611,H-Medium Risk,1,1,0,30935,60000,60000,0,0,0,0,0,0
517504,53628,64500,85,135,22839,86,37,Salaried,591,4,367,17,Not Scored: Not Enough Info available on the customer,1,1,0,30000,30000,30000,1250,0,1,0,0,0
572829,47349,73000,65.75,135,22839,86,50,Salaried,509,4,367,821,A-Very Low Risk,13,4,0,2498768,3406000,3405588,2851,0,1,1,0,0
434333,56290,66500,86.51,135,22839,86,31,Salaried,541,4,367,17,Not Scored: Not Enough Info available on the customer,1,1,0,12750,25500,25500,0,0,1,0,0,1
448933,54759,62000,89.52,135,22839,86,40,Salaried,621,4,367,825,A-Very Low Risk,1,0,0,0,0,0,1438,0,0,0,0,0
418509,56013,69500,82.73,135,22839,86,44,Salaried,845,4,367,775,B-Very Low Risk,8,2,0,22113,73000,35913,0,0,1,0,0,0
417661,53303,72500,74.48,135,22839,51,30,Salaried,845,4,367,747,C-Very Low Risk,1,1,0,0,6997,6997,0,0,0,0,0,0
471562,45789,64500,73.55,135,22839,51,33,Salaried,612,4,367,488,K-High Risk,10,8,1,827925,1116460,1000741,9715,0,1,0,0,0
554994,58434,70000,84.89,135,22839,86,53,Salaried,784,4,367,614,H-Medium Risk,3,2,1,4696,19371,18232,5558,0,1,1,1,1
457709,59259,67000,89.55,135,22839,86,42,Salaried,618,4,367,825,A-Very Low Risk,7,2,0,42464,75000,75000,16757,0,0,1,0,0
578077,72123,88000,82.95,135,22839,86,54,Self employed,565,4,367,300,M-Very High Risk,5,0,1,0,0,0,0,0,0,1,0,0
483750,34789,75500,48.15,135,22839,51,31,Salaried,610,4,367,759,C-Very Low Risk,8,6,0,713377,988448,979459,0,0,1,0,0,0
567793,60213,78000,78.21,135,22839,120,24,Salaried,570,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
539804,57484,68500,85,135,22839,45,36,Self employed,584,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
457783,47800,66500,73.61,135,22839,86,48,Salaried,618,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
593727,72223,86000,85,135,22839,86,41,Salaried,559,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
588850,74114,137000,54.74,135,22839,49,24,Salaried,561,4,367,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,0,0
419266,55259,68500,81.75,135,22839,45,27,Salaried,786,4,367,600,I-Medium Risk,11,3,0,256601,324000,329991,0,0,1,0,0,0
596664,50303,73000,69.86,135,22839,120,25,Self employed,559,4,367,15,Not Scored: Sufficient History Not Available,2,2,0,16634,17961,17961,1387,0,2,0,1,0
485878,52299,66500,81.2,135,22839,86,56,Salaried,610,4,367,16,Not Scored: No Activity seen on the customer (Inactive),2,0,0,0,0,0,0,0,0,0,0,0
421790,59259,67000,89.55,135,22839,86,37,Salaried,755,4,367,586,I-Medium Risk,4,0,0,0,0,0,76,0,0,1,1,0
496181,81176,110300,74.79,135,22839,48,42,Salaried,632,4,367,393,K-High Risk,10,6,1,82616,228000,228000,17258,0,0,1,0,0
651879,63947,76500,84.97,135,22839,120,47,Self employed,549,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
424813,53299,66500,81.95,135,22839,86,41,Self employed,664,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
632632,121009,180000,69.89,135,22839,49,28,Self employed,553,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,2,1
517290,58088,69500,85,135,22839,45,49,Salaried,591,4,367,681,E-Low Risk,2,2,0,37314,46000,46000,2630,0,1,1,0,0
638786,56459,68500,83.5,135,22839,45,46,Salaried,551,4,367,599,I-Medium Risk,6,1,0,23642,50000,50000,8343,0,0,0,0,1
503884,59454,76500,78.75,135,22839,120,48,Self employed,596,4,367,738,C-Very Low Risk,5,1,0,12326,36990,36990,0,0,1,0,0,0
638985,55259,70500,79.43,135,22839,86,40,Self employed,551,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
557692,57289,69000,84.1,135,22839,86,29,Salaried,753,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
492854,56284,73600,79.17,135,22839,120,50,Self employed,693,4,367,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
546559,59563,71000,85,135,22839,86,37,Salaried,582,4,367,300,M-Very High Risk,4,2,2,160908,705000,705000,29000,0,0,0,0,0
480938,43749,66500,68.27,135,22839,86,42,Self employed,610,4,367,17,Not Scored: Not Enough Info available on the customer,1,1,0,104650,290000,290000,10929,0,0,1,0,0
424299,52283,66500,80.42,135,22839,86,58,Self employed,694,4,367,706,D-Very Low Risk,1,1,0,1637,29500,29500,1639,0,0,0,0,0
492971,57334,69500,85,135,22839,86,43,Self employed,693,4,367,763,B-Very Low Risk,7,2,0,1765,51150,51150,5375,0,0,0,1,0
642958,65496,74728,89.99,2,23550,86,44,Self employed,550,4,1725,666,F-Low Risk,9,3,0,85754,131990,128303,0,0,1,1,0,0
485775,61001,85300,73.15,135,23550,86,24,Self employed,610,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,0
578460,74399,92700,81.98,2,23550,120,47,Self employed,565,4,1725,15,Not Scored: Sufficient History Not Available,1,1,0,59594,59594,59594,3186,0,1,0,1,1
457967,60205,68460,89.98,135,23550,45,31,Self employed,618,4,1725,719,D-Very Low Risk,6,5,0,154428,217475,217475,5172,0,4,0,1,1
547127,56679,72600,79.89,135,23550,120,30,Self employed,581,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,0
485259,62991,71650,89.88,135,23550,86,35,Salaried,610,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
484784,59608,68000,89.71,135,23550,86,47,Self employed,610,4,1725,818,A-Very Low Risk,4,1,0,18489,30000,30000,3300,0,1,0,0,0
628199,64252,74700,88.35,2,23550,86,41,Self employed,554,4,1725,743,C-Very Low Risk,4,1,0,116053,124000,124000,7837,0,0,0,0,0
486248,62327,71200,89.89,135,23550,86,61,Self employed,610,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,1
473115,58812,67000,89.85,135,23550,86,35,Self employed,612,4,1725,585,I-Medium Risk,1,0,0,0,0,0,18758,0,0,1,0,0
448350,73447,85300,87.92,135,23550,86,27,Salaried,623,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
455009,58812,67000,89.85,135,23550,86,27,Self employed,619,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
463267,52010,67000,79.85,135,23550,86,30,Salaried,616,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
486238,58812,67000,89.85,135,23550,86,25,Self employed,610,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
482071,58812,67000,89.85,135,23550,86,40,Salaried,610,4,1725,517,K-High Risk,5,0,2,0,0,0,9745,0,0,0,0,0
535698,62327,71200,89.89,135,23550,45,40,Salaried,585,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
468992,83059,113000,75,135,23550,48,24,Salaried,613,4,1725,825,A-Very Low Risk,1,0,0,0,0,0,1703,0,0,1,2,0
443400,39889,67000,61.19,135,23550,86,34,Self employed,624,4,1725,615,H-Medium Risk,2,0,0,0,0,0,8025,0,0,0,0,0
418652,62891,71530,89.89,135,23550,86,24,Salaried,845,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
616477,62327,71500,89.51,135,23550,86,29,Self employed,555,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
425897,58659,68500,87.59,135,23550,86,24,Salaried,664,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
580764,64539,74728,88.32,2,23550,86,51,Self employed,565,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
568236,62327,71500,89.51,2,23550,86,42,Self employed,539,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
422988,58413,67000,89.55,135,23550,86,35,Self employed,694,4,1725,474,K-High Risk,2,1,1,101276,327057,327057,9184,0,0,0,0,1
577729,50245,70000,73.57,2,23550,45,45,Salaried,566,4,1725,18,Not Scored: No Updates available in last 36 months,2,0,0,0,0,0,0,0,0,0,0,1
529098,51738,67000,79.1,135,23550,86,29,Self employed,587,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
480585,51738,67000,79.1,135,23550,86,44,Self employed,610,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
627463,65496,74728,89.99,2,23550,86,48,Salaried,554,4,1725,513,K-High Risk,5,3,1,232576,549500,549500,6763,0,0,1,1,1
476514,80474,110200,74.86,135,23550,48,23,Self employed,611,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
426932,58546,67000,89.85,135,23550,86,37,Salaried,633,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
532301,53728,85300,64.48,135,23550,86,31,Self employed,586,4,1725,763,B-Very Low Risk,1,1,0,1690,16900,16900,1690,0,0,0,0,0
582396,69965,88800,80.52,2,23550,86,31,Self employed,564,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
557428,66640,76050,89.94,135,23550,86,45,Self employed,753,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
429514,62327,71500,89.51,135,23550,86,39,Salaried,602,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
445217,69965,85300,83.82,135,23550,86,45,Self employed,624,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
486271,58812,67000,89.85,135,23550,86,37,Self employed,610,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
460587,64041,83000,78.92,135,23550,120,24,Self employed,617,4,1725,571,I-Medium Risk,3,2,1,42800,66461,66461,7136,0,1,1,1,1
576644,69468,85000,83.53,2,23550,51,27,Salaried,567,4,1725,708,D-Very Low Risk,12,3,0,16164,36498,36498,3353,0,3,0,0,0
574927,57664,88800,66.44,135,23550,86,27,Self employed,567,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
528979,59608,85300,71.51,135,23550,86,33,Salaried,587,4,1725,17,Not Scored: Not Enough Info available on the customer,1,1,0,11250,22500,22500,0,0,1,0,0,0
653731,47306,74728,64.9,2,23550,86,47,Self employed,549,4,1725,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0
458241,62327,71200,89.89,135,23550,86,39,Self employed,618,4,1725,825,A-Very Low Risk,12,1,0,2125,10000,10000,15780,0,0,0,2,1
630777,67237,76935,89.69,2,23550,86,29,Self employed,553,4,1725,498,K-High Risk,12,5,1,44086,1636224,1636224,36189,0,2,2,3,1
445272,53031,68000,79.85,135,23550,120,42,Self employed,624,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
644360,67436,76935,89.95,2,23550,86,33,Salaried,550,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
650058,47306,74728,64.9,2,23550,86,26,Salaried,549,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
478374,62593,71200,89.89,135,23550,86,36,Self employed,611,4,1725,300,M-Very High Risk,3,2,1,304566,241000,241000,0,0,1,0,0,0
459981,58812,67000,89.85,135,23550,86,26,Salaried,618,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
613443,68519,78000,89.74,2,23550,86,49,Self employed,556,4,1725,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,1,1
425844,62095,71530,88.77,135,23550,86,22,Salaried,664,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
429533,57664,70130,84.13,135,23550,86,24,Salaried,602,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
480336,62593,71200,89.89,135,23550,86,33,Self employed,610,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
602083,60593,76035,81.54,2,23550,86,37,Salaried,558,4,1725,815,A-Very Low Risk,1,1,0,637,122000,15010,0,0,0,0,0,0
480440,48097,67000,73.88,135,23550,86,34,Salaried,610,4,1725,738,C-Very Low Risk,1,1,0,3980,7961,7961,1387,0,1,0,1,0
475914,62593,71200,89.89,135,23550,86,24,Salaried,611,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,0
443575,57664,67000,88.06,135,23550,86,31,Self employed,624,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
581102,67524,76680,89.98,2,23550,86,56,Self employed,564,4,1725,694,E-Low Risk,5,3,0,105201,146000,146000,3598,0,1,0,0,0
562899,63322,88000,73.86,2,23550,120,35,Salaried,631,4,1725,688,E-Low Risk,12,9,0,804826,951358,944204,13548,0,3,0,0,0
536778,62593,71200,89.89,135,23550,86,37,Self employed,585,4,1725,594,I-Medium Risk,2,1,1,210653,225000,225000,5236,0,0,0,0,1
441560,64252,83000,79.52,135,23550,120,22,Salaried,625,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
577847,41381,105000,40.48,2,23550,49,23,Self employed,566,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
531677,56920,65050,89.93,135,23550,86,40,Self employed,586,4,1725,673,F-Low Risk,5,3,0,767650,920561,920561,0,0,0,0,0,0
569683,40884,81500,51.53,2,23550,51,23,Self employed,539,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
583419,64252,75051,87.94,2,23550,86,45,Salaried,564,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
447163,47804,68500,71.53,135,23550,86,33,Self employed,623,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
570000,44520,70270,65.03,2,23550,120,30,Salaried,539,4,1725,825,A-Very Low Risk,1,0,0,0,0,0,1571,0,0,0,0,0
456862,71458,85300,85.58,135,23550,86,43,Self employed,619,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
446383,41879,66770,64.4,135,23550,120,28,Self employed,623,4,1725,466,K-High Risk,2,1,0,2518,33100,33100,4697,0,0,0,0,0
653756,62593,75051,85.28,2,23550,86,43,Self employed,549,4,1725,708,D-Very Low Risk,7,4,0,30377,60035,60035,0,0,4,0,0,0
529323,55925,68000,84.56,135,23550,86,42,Self employed,587,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
425397,53728,67000,82.09,135,23550,86,29,Salaried,664,4,1725,825,A-Very Low Risk,1,0,0,0,0,0,1769,0,0,0,0,0
532224,69659,85300,83.82,135,23550,86,43,Self employed,586,4,1725,14,Not Scored: Only a Guarantor,1,1,0,517479,607092,607092,0,0,0,0,0,0
446387,73447,85300,87.92,135,23550,86,38,Self employed,623,4,1725,17,Not Scored: Not Enough Info available on the customer,1,1,0,19068,20000,20000,1340,0,1,0,0,0
485026,42376,67000,64.93,135,23550,86,35,Self employed,610,4,1725,500,K-High Risk,2,0,0,0,0,0,18354,0,0,0,0,0
443569,58460,68000,87.94,135,23550,86,26,Self employed,624,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
424662,73447,85300,87.92,135,23550,86,32,Self employed,664,4,1725,787,B-Very Low Risk,2,2,0,3370,20250,20250,0,0,0,0,1,0
603478,83307,125700,67.62,2,23550,86,25,Salaried,557,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
475390,59608,68000,89.71,135,23550,86,53,Salaried,611,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
425390,58546,67000,89.85,135,23550,86,37,Self employed,664,4,1725,758,C-Very Low Risk,2,1,0,58024,160000,160000,0,0,0,0,0,0
451845,60205,70000,88,135,23550,86,26,Self employed,620,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
538399,58161,67000,88.81,2,23550,86,23,Salaried,584,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,1
483843,62593,71200,89.89,135,23550,86,47,Salaried,610,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
483715,62593,71200,89.89,135,23550,86,29,Self employed,610,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
443535,52733,67000,80.6,135,23550,86,50,Salaried,624,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
583955,66031,75051,89.94,2,23550,86,36,Salaried,563,4,1725,442,K-High Risk,1,1,1,2087,30000,30000,1620,0,0,0,0,0
559163,53069,86800,62.79,135,23550,120,36,Self employed,723,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,1,0
568181,59608,76000,80.26,2,23550,86,57,Self employed,570,4,1725,609,H-Medium Risk,9,6,1,95606,122742,130890,0,0,2,1,0,0
478677,62327,71200,89.89,135,23550,86,36,Self employed,611,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
572932,53728,76610,71.79,2,23550,86,32,Self employed,509,4,1725,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0
647493,55674,83000,68.67,135,23550,120,26,Salaried,549,4,1725,707,D-Very Low Risk,6,4,0,72030,131798,131798,3671,0,1,0,0,0
443411,58812,68400,88.01,135,23550,86,39,Self employed,624,4,1725,738,C-Very Low Risk,3,3,0,9988,38970,38970,0,0,2,0,0,0
